SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Island,Group,Ocean
47.166783672650695,3.450005014542173,15.284324541169392,12.1251629726206,0.24069802427038414,5.1248621000902626,10.761207501755091,3.0287834720690006,2.417009327048441,0.4011633737839736,Jan Mayen,Jan Mayen,Atlantic
47.20603015075376,3.618090452261306,15.045226130653264,11.778894472361808,0.2211055276381909,5.326633165829145,10.73366834170854,3.2763819095477382,2.2110552763819094,0.5829145728643215,Jan Mayen,Jan Mayen,Atlantic
49.15237031773424,3.2991574459445743,15.40960308598112,11.166379047812404,0.21317632727641864,4.628971678002233,8.192061719622373,3.8473251446553647,2.771292254593442,1.3196629783778298,Jan Mayen,Jan Mayen,Atlantic
48.277608915906775,4.417426545086119,13.049645390070921,14.903748733535965,0.2228976697061803,5.0050658561296855,9.665653495440726,3.181357649442755,0.8004052684903747,0.47619047619047605,Jan Mayen,Jan Mayen,Atlantic
48.72415532022189,4.346949067070096,12.960161371659105,14.704992435703481,0.22188603126575895,4.992435703479577,9.450327786182552,3.2375189107413016,0.9178013111447303,0.4437720625315179,Jan Mayen,Jan Mayen,Atlantic
46.27574327143147,2.8771440381803046,14.29518069319655,10.798474872221103,0.17101905122050765,7.544958142081219,13.178526888168529,2.4143866054659897,1.9113893959939086,0.5331770420404062,Jan Mayen,Jan Mayen,Atlantic
46.57799143740752,2.969839401994754,14.99061793387828,11.379588184693947,0.1515224184691201,6.060896738764804,12.42483831446785,2.5758811139750417,2.222328804213762,0.6464956521349124,Jan Mayen,Jan Mayen,Atlantic
47.07201080051576,2.4349333768886665,14.559082971355055,11.160293846547505,0.2121726179031618,8.305042472209479,11.548252488729236,2.4955541248609987,1.778208607188404,0.4344486938017123,Jan Mayen,Jan Mayen,Atlantic
47.20148548400425,2.8754229681375394,15.875574697322753,11.327625510744474,0.17212038893781045,5.366106243355267,11.137201637152442,3.239913203535256,1.9236984645990578,0.8808514022111475,Jan Mayen,Jan Mayen,Atlantic
46.83357390820502,2.216258606109939,15.322406090423712,12.397341642127142,0.22162586061099382,6.05441555578215,11.161884252590054,2.699805938352107,2.5587712997814744,0.5339168460173943,Jan Mayen,Jan Mayen,Atlantic
46.53330423990225,2.943737289959034,15.588656920367255,11.546258201368424,0.16185497126922524,5.057967852163289,11.329847988845765,3.5405774965143015,2.5289839260816445,0.7688111135288198,Jan Mayen,Jan Mayen,Atlantic
49.74199124230759,2.7393848183655933,14.230701280700675,11.00020720626196,0.2215678897207465,5.468698369016606,9.325993903700512,3.5048011646736263,3.202663133236245,0.5639909920164456,Jan Mayen,Jan Mayen,Atlantic
49.587770776040784,2.872033706348251,15.444712728544093,10.555229991454999,0.21088359382277366,4.719775671271602,9.037868306690301,4.016830358529023,3.1130435278599924,0.44185133943819244,Jan Mayen,Jan Mayen,Atlantic
46.970562267611555,2.584238972815078,13.900379162368603,11.732087584784995,0.22208303672629578,8.085841473534677,11.063773102364554,2.4933868214270483,2.483292137939489,0.4643554404277094,Jan Mayen,Jan Mayen,Atlantic
46.335720199640065,3.208090360001207,15.737801766043654,11.616101748520217,0.20176668930825198,5.245933922014552,11.248492928935049,3.510740393963584,2.300140258114072,0.5952117334593433,Jan Mayen,Jan Mayen,Atlantic
46.96074723746516,2.1373420334566755,15.143726729941848,13.4427124365531,0.21272124503597245,4.872329469633464,11.35526265168215,2.714728269982887,2.6944691037889847,0.46596082245974924,Jan Mayen,Jan Mayen,Atlantic
47.890136035409746,3.3170220538210122,16.030592904484525,11.035250447061982,0.20164267804383051,5.313284566454934,9.870409090245502,3.206118580896905,2.631436948471988,0.5041066951095763,Jan Mayen,Jan Mayen,Atlantic
47.61502086351587,3.335060533056386,16.273488143226945,11.01817409092327,0.20090726102749315,5.504858952153312,9.573230987960049,3.3852873483132595,2.601749030306036,0.4922227895173582,Jan Mayen,Jan Mayen,Atlantic
47.331880649143386,3.3172771053245795,16.080703041055123,11.07067808805174,0.20227299422710848,5.613075589802261,9.779899270880696,3.377959003592712,2.7003444729318984,0.5259097849904821,Jan Mayen,Jan Mayen,Atlantic
48.11393766153324,3.133934979206341,15.368334994184943,10.773255063173298,0.2008932678978424,6.147333997673977,10.104931375261472,3.123890315811449,2.5513445023025985,0.48214384295482166,Jan Mayen,Jan Mayen,Atlantic
47.716267204082506,2.3177912263862672,12.002127611417585,9.918540118839807,0.1713150036894198,10.802922585591647,12.798238510915477,2.2472497542788594,1.6426085647867894,0.3829394200116442,Jan Mayen,Jan Mayen,Atlantic
46.55338183187897,2.382732231395096,13.765784950286793,10.837759441996948,0.170195159385364,10.11159476348339,10.632191721603327,2.6129962705635297,2.4628240711058553,0.4705395583007122,Jan Mayen,Jan Mayen,Atlantic
48.03124354627814,2.3481941289291535,12.503371335856533,10.097710492426677,0.18297616589058338,9.738398162398827,12.57452873370287,2.4295168693249685,1.6467854930152508,0.4472750721769816,Jan Mayen,Jan Mayen,Atlantic
47.17995965201905,2.8047534400351024,14.194055801891931,10.838891536598396,0.19032255485952482,8.444311249819968,11.479455151000813,2.64448181489024,1.632767181163292,0.5910016177216824,Jan Mayen,Jan Mayen,Atlantic
48.09215696805149,2.9881528492701452,15.131925539738377,10.03345865934802,0.1911612933876524,6.871745441250873,10.845888119573118,2.877480521519399,2.314057762061055,0.6539728457998635,Jan Mayen,Jan Mayen,Atlantic
48.700890032658265,2.734976914151372,15.250800636531814,9.583086626215035,0.18300960763838178,6.771355482620126,10.645058844299207,3.029825726457654,2.389292099723318,0.711704029704818,Jan Mayen,Jan Mayen,Atlantic
49.81576772325034,2.359161357625473,15.774993112362607,9.035598124861604,0.18225280874359878,6.034593000621382,9.477146054667136,3.4223027419631324,3.1489235288477344,0.7492615470570172,Jan Mayen,Jan Mayen,Atlantic
47.36721002456961,2.3481181037820833,13.916648244398125,10.275573318844094,0.18218157701757545,10.01998673596665,11.254772980196883,2.6517540654780425,1.4878162123101994,0.4959387374367331,Jan Mayen,Jan Mayen,Atlantic
47.75422317491592,2.9241352957681017,14.391136848114684,10.58932384031938,0.18961969494741954,8.213526786406646,10.119703719825445,2.9640552315465056,2.2953963072582364,0.5588791008976577,Jan Mayen,Jan Mayen,Atlantic
47.48956819214329,2.6242906971216273,14.292290873554709,10.410752970570899,0.191775089405042,7.802218111057761,12.324072850713488,2.725224954703229,1.625041547063777,0.5147647136661654,Jan Mayen,Jan Mayen,Atlantic
49.19792332635989,2.3639248579811523,15.506942978637047,9.989015023025335,0.1818403736908579,6.990752144115203,10.112345225808264,2.970059436950679,2.0810620544620404,0.6061345789695263,Jan Mayen,Jan Mayen,Atlantic
48.950848164815994,2.6019375343035596,14.87255345483241,9.823122108786746,0.17211259954537167,6.7832612761999425,10.49886857226767,3.1283996035011667,2.5816889931805744,0.5872076925665621,Jan Mayen,Jan Mayen,Atlantic
48.16063879706484,2.7534773594971105,15.835016316521845,10.678404777632194,0.20171995307671142,6.475210493762436,10.44909356937365,3.005627300843,1.8255655753442381,0.6152458568839697,Jan Mayen,Jan Mayen,Atlantic
46.78848935215601,3.1460359113264946,15.710077090745406,11.056639682657647,0.19097342592716743,6.432789083862482,10.553794590711885,3.13598467838296,2.0705539863682363,0.9146621978616966,Jan Mayen,Jan Mayen,Atlantic
47.972016136581914,3.040903951754042,14.943584106144451,10.729898842071949,0.19068374614959338,6.322671582854938,10.708397744295587,3.000760005196233,2.519032646502523,0.5720512384487801,Jan Mayen,Jan Mayen,Atlantic
48.285855156664034,2.8740384130709495,15.706720418286347,10.321962243898056,0.20098170720775876,6.2605801795216856,10.430950604082678,3.0448728641975444,2.311289632889225,0.5627487801817245,Jan Mayen,Jan Mayen,Atlantic
45.880188938449805,3.2670727947379645,17.343719774534872,11.274773083644003,0.1815040441521091,6.100552595112556,9.932304638323748,3.18640433067036,2.0368787177070025,0.79660108266759,Jan Mayen,Jan Mayen,Atlantic
46.735254811251416,2.901501319108842,15.762481214535923,12.151776670580047,0.2108357359906079,5.752803653458017,10.853020505040341,2.791063552637571,2.2890737050408854,0.5521888323563541,Jan Mayen,Jan Mayen,Atlantic
48.890456997498994,2.805356784056075,16.811812031988218,10.228582910205567,0.18295805113409186,5.671699585156848,9.239381582271639,3.2119302310207236,2.327632983872613,0.6301888427952053,Jan Mayen,Jan Mayen,Atlantic
48.05298598122095,3.233849740061137,16.40168165037258,10.867016539564919,0.19200982831613,5.5581792407300785,9.570174074493428,3.2540613009365194,2.294012159355869,0.57602948494839,Jan Mayen,Jan Mayen,Atlantic
47.7816299672835,2.883026618279131,16.884858690970436,10.343920479109832,0.1814492277238614,5.5442819582290985,9.818419322391167,3.3769717381940874,2.429403548969478,0.7560384488494226,Jan Mayen,Jan Mayen,Atlantic
48.13331917247379,2.9799221733220924,16.475434117587564,11.198319235001652,0.19192719082413476,5.404265636363794,10.1115325271031,2.939516448938064,1.9192719082413476,0.6464915901444539,Jan Mayen,Jan Mayen,Atlantic
48.190766241458924,3.2295382612077193,17.38904507519031,10.612436314010104,0.17156922012666007,5.227815060329995,9.083076359646709,3.1689844188100738,2.301046011110499,0.6257230381089954,Jan Mayen,Jan Mayen,Atlantic
48.30854474293131,3.2507624899930856,16.94824778064507,10.427906622481526,0.2012856030955471,4.528926069649811,10.013958754003468,3.1501196884453124,2.5160700386943393,0.6541782100605282,Jan Mayen,Jan Mayen,Atlantic
48.32153266751266,2.882160238354248,16.68831242907215,10.481715394053179,0.19147218366689064,5.945715177024499,9.432524416432084,3.506964206109365,1.924799320019795,0.6248039677551167,Jan Mayen,Jan Mayen,Atlantic
47.12056739579562,3.398696244079727,16.92330165193681,11.252922853705776,0.2105387053854698,5.113082845075695,9.02308737366299,3.9100045285872964,1.8747970431944216,1.1730013585761887,Jan Mayen,Jan Mayen,Atlantic
47.23978061726035,3.4056586026397,16.928420326904078,11.243143690149548,0.2097326412182806,4.9536852402032,9.078427184162718,3.7052766615229578,2.0973264121828064,1.1385486237563807,Jan Mayen,Jan Mayen,Atlantic
47.16529901408803,3.4063827065730248,16.679181595793953,11.484439905825813,0.2116391622427027,4.99871545106574,9.130718142470888,3.668412145540181,2.1063135670821365,1.148898309317529,Jan Mayen,Jan Mayen,Atlantic
48.19998352584369,3.122101982325943,16.370762017715577,11.131597145936555,0.19259720020841856,4.98725381592326,8.930428072821934,3.6694834987077636,2.280756318257588,1.1150364222592655,Jan Mayen,Jan Mayen,Atlantic
47.130924362293094,3.4685095851038206,17.005898465788437,11.471393589614843,0.21423147437405948,4.917122411823652,9.344572882220882,3.7337485533764663,2.142314743740595,0.5712839316641587,Jan Mayen,Jan Mayen,Atlantic
47.342384486943956,3.3169823525884294,17.730778393836335,11.024461257234014,0.20102923349020785,4.7945472187414575,9.357910818969177,3.427548431008044,2.0806525666236513,0.7237052405647484,Jan Mayen,Jan Mayen,Atlantic
47.222036118836435,3.4130274217497742,17.09570153342126,11.332604025408083,0.20376283114924026,4.788426532007146,9.281396958847893,3.3213341477326157,2.1700741517394087,1.1716362791081314,Jan Mayen,Jan Mayen,Atlantic
48.871850689349834,3.103135090306184,16.92067798427541,10.888472455572252,0.20215863780496313,4.750727988416633,8.975843518540364,3.3255095918916435,2.304608470976579,0.6570155728661302,Jan Mayen,Jan Mayen,Atlantic
47.311285929270625,3.1743692381268396,16.54120200442452,11.411772220326052,0.1926933403335781,4.563789639479481,10.263455811451633,3.5800394283027934,2.312320084002937,0.6490723042815263,Jan Mayen,Jan Mayen,Atlantic
48.41401134099725,2.86860566157676,16.476868308775988,10.147218452997402,0.20130566046152704,5.43525283246123,9.642541136107145,3.2108252843613556,2.8887362276229127,0.7146350946384209,Jan Mayen,Jan Mayen,Atlantic
47.773854978533606,2.535228984214265,12.27050828359704,9.877680069151312,0.14197282311599885,11.17528936241648,12.341494695155042,1.9571967758134123,1.6022647180234155,0.32450930997942595,Jan Mayen,Jan Mayen,Atlantic
48.26740369554126,2.614823513860477,12.972373463704704,9.722455103175033,0.14244174783675756,9.82848060073627,11.90406035492902,2.3095911970674257,1.8415683113180794,0.39680201183096736,Jan Mayen,Jan Mayen,Atlantic
47.48581045279025,2.9134881573079654,13.130929264533817,10.784541460767523,0.1517441748597899,9.398022562982986,11.269534052920395,2.458255632728596,1.9726742731772682,0.4349999679313976,Jan Mayen,Jan Mayen,Atlantic
47.33798420685112,2.9529355668448036,14.157910251995634,10.82539099850179,0.15169189555709608,8.292490290454586,11.336440994633648,2.5989878105449127,1.9214306770565504,0.424737307559869,Jan Mayen,Jan Mayen,Atlantic
46.60829973267297,3.0720719641070064,15.289387860968207,11.457411014698074,0.16222162186703667,6.428031766481328,11.842178396293676,2.585407098505897,2.088603381538097,0.46638716286773046,Jan Mayen,Jan Mayen,Atlantic
48.06373690674883,3.2937078590919247,16.082240225566125,10.205797779756262,0.15248647495795947,5.804651813399657,10.480903712110415,2.9989006741732034,2.3889547743413653,0.5286197798542596,Jan Mayen,Jan Mayen,Atlantic
48.728873405591266,3.3268298911461263,16.634149455730633,10.073542942393674,0.1428699953252938,4.806554842729526,9.715159682119975,3.653389880461084,2.2859199252047007,0.6327099792977295,Jan Mayen,Jan Mayen,Atlantic
47.82255608567659,2.5378134199573648,12.283016952593647,9.887321084153895,0.14211755151761243,11.186681555172065,12.252563191554158,1.9591919602070857,1.603898081413055,0.32484011775454275,Jan Mayen,Jan Mayen,Atlantic
47.680569684638854,2.512716174974568,12.166836215666327,9.867751780264495,0.13224821973550355,11.230925737538145,12.42115971515768,2.0345879959308237,1.607324516785351,0.34587995930824006,Jan Mayen,Jan Mayen,Atlantic
47.75176432694976,3.274118862079889,15.917254775649923,10.984263798960317,0.2014842376664547,5.641558654660731,9.832430798122989,3.274118862079889,2.619295089663911,0.5037105941661368,Jan Mayen,Jan Mayen,Atlantic
46.061324282667215,2.6700745616798494,14.6397244028226,9.755540765124792,0.16243799614782356,10.629536372923203,12.030564089698181,2.416265192698875,1.2385897206271546,0.3959426156103199,Jan Mayen,Jan Mayen,Atlantic
47.26506928241829,3.1739898488300633,15.63671676324587,10.10408942530827,0.18252976766434867,6.672477062396746,11.235721254005464,2.7480870576132497,2.433730235524649,0.5475893029930461,Jan Mayen,Jan Mayen,Atlantic
46.56589183439046,3.775612851437065,16.17975960602497,11.852025295115995,0.19129771780614463,5.406677603257877,9.393724774375418,3.4735638233221,1.9834552846216047,1.177991209648364,Jan Mayen,Jan Mayen,Atlantic
46.40745515809086,3.991605613076451,16.520812120788648,11.589967595218289,0.30239436462700386,5.332220629589502,9.827816850377626,3.2053802650462413,1.985722994383992,0.8366244088013773,Jan Mayen,Jan Mayen,Atlantic
46.191662139883775,3.012499704775029,16.468331719436826,10.900300398437228,0.15062498523875145,5.82416609589839,11.849165505448449,3.012499704775029,2.0083331365166863,0.582416609589839,Jan Mayen,Jan Mayen,Atlantic
46.98050752226544,2.4391000243140826,16.233678170123603,13.720631920010149,0.23277718074366763,4.918683036583586,10.292799687665651,2.1051153736818637,2.489703759258358,0.5870033253535966,Jan Mayen,Jan Mayen,Atlantic
47.11548369819463,2.381105090123815,12.675584969127202,10.581904594286547,0.16211779337013207,10.699774362428718,12.341217020301304,2.4013698142950815,1.3172070711323232,0.32423558674026415,Jan Mayen,Jan Mayen,Atlantic
47.82399513278589,2.4767795374032273,13.793447017245613,10.433208273418257,0.17115956152786532,8.135113277324422,12.907444581101371,2.305619975875362,1.490095006242592,0.46313763707540023,Jan Mayen,Jan Mayen,Atlantic
46.89852435534772,2.5140436091456584,13.812095009282169,10.180996196948682,0.17164153154809716,10.873995851605919,10.82351304820942,2.4130780023526603,1.8274774829532696,0.48463491260639197,Jan Mayen,Jan Mayen,Atlantic
48.607630642451845,2.9315690190577177,15.141402871628005,10.461218414484572,0.191408286467686,6.175435768667975,10.315899228574237,2.941643139398122,2.578974807143559,0.6548178221262942,Jan Mayen,Jan Mayen,Atlantic
46.9503142297924,2.805876384391045,16.05528544859136,10.455064122682883,0.18233131739725203,7.191957519558274,11.37544830206189,2.7147107256924192,1.701758962374352,0.5672529874581175,Jan Mayen,Jan Mayen,Atlantic
47.311307438639346,2.9732796182244683,16.152140628732923,10.751387135390539,0.19085240792657063,5.926469509298772,11.039305069015848,3.234446071176618,1.888434352115541,0.5323777694793812,Jan Mayen,Jan Mayen,Atlantic
48.902797934735815,2.427366294164457,15.965773282119356,9.862444097449554,0.17265785355981492,6.784438010468022,9.668839799349636,3.2297174960012445,2.1429886530071145,0.8429765791449786,Jan Mayen,Jan Mayen,Atlantic
47.606238070771255,3.183856686261772,15.403801872580763,10.963195081650964,0.20214963087376328,5.720834553727502,10.542103250066756,3.1636417231743956,2.6077302382715466,0.6064488926212899,Jan Mayen,Jan Mayen,Atlantic
50.97499134877283,2.7340221293153215,16.944928361910343,8.665634361334336,0.20029466148830194,4.556703548858869,8.392346316359852,3.885716432873058,2.63387479857117,1.0114880405159248,Jan Mayen,Jan Mayen,Atlantic
47.76612772626429,3.020505135631418,16.667970200278358,9.956835275678694,0.18062821409091537,4.8970315820203725,9.563260446035686,3.582459579469821,3.582459579469821,0.7827222610606333,Jan Mayen,Jan Mayen,Atlantic
47.14604263705987,3.247613666630089,17.20931728018001,11.19142440598465,0.20234353063115826,4.836010382084681,9.641669234574689,3.5410117860452686,1.9020291879328872,1.0825378888766966,Jan Mayen,Jan Mayen,Atlantic
47.459745707271026,3.44158409674291,16.836670887272895,11.261312677567682,0.2107092304128312,4.715873252096698,9.130733317889351,3.672360872909344,2.107092304128312,1.1639176537089724,Jan Mayen,Jan Mayen,Atlantic
46.75264179359722,3.4149755744888406,16.139825036572258,11.59685253897641,0.21343597340555254,5.213935921764212,9.137092385313892,4.085774348049148,2.144523351836742,1.3009430759957488,Jan Mayen,Jan Mayen,Atlantic
48.24303797468354,3.2506329113924046,16.44556962025316,10.349367088607595,0.23291139240506328,4.536708860759493,9.832911392405062,3.524050632911392,2.9468354430379744,0.6379746835443038,Jan Mayen,Jan Mayen,Atlantic
48.14513670088424,3.2523630450249015,16.52606972253278,10.468543551173902,0.1829454212826507,4.502490090456347,9.787580038621813,3.486126638886066,3.008435816648034,0.6403089744892775,Jan Mayen,Jan Mayen,Atlantic
48.212482326802665,3.272066249242577,16.703696222985254,10.240355483740657,0.2322763078166027,4.524338517471218,9.58392243991113,3.4235507978186224,3.1609775802868105,0.6463340739244596,Jan Mayen,Jan Mayen,Atlantic
48.248908740229425,3.3397624606638923,16.475484722363216,10.293371231347074,0.2334788346360776,4.5274591412039396,9.603085981118669,3.552938787940311,3.075829864988326,0.6496802355090855,Jan Mayen,Jan Mayen,Atlantic
47.34739860712824,3.287587054485867,16.612044244162234,10.600163867267517,0.22531749283080713,4.6292503072511275,9.913969684555513,3.7484637443670636,2.949610815239657,0.6861941827120035,Jan Mayen,Jan Mayen,Atlantic
48.01023017902813,3.324808184143222,16.49104859335038,10.496163682864449,0.22506393861892582,4.501278772378516,9.698209718670075,3.4987212276214827,3.0485933503836313,0.7058823529411763,Jan Mayen,Jan Mayen,Atlantic
47.66489143793527,3.30807046292503,16.30479311757476,11.16345759934453,0.23555919705038914,4.537074969274887,9.453092994674313,3.523146251536255,3.1134780827529696,0.6964358869315854,Jan Mayen,Jan Mayen,Atlantic
48.61239119303635,3.2974910394265233,16.507936507936506,10.138248847926267,0.22529441884280593,4.546850998463902,9.615975422427034,3.4408602150537635,2.9185867895545314,0.6963645673323092,Jan Mayen,Jan Mayen,Atlantic
48.058548485464534,3.2628583045334425,16.53791421020533,10.774547672291119,0.1931286846920106,4.502947753608458,9.707257572677376,3.2730229721488118,3.018906281764587,0.6708680626143526,Jan Mayen,Jan Mayen,Atlantic
48.00365742151783,3.3221578786955197,16.458396830234683,10.616681905922992,0.21334958854007927,4.5311388804226365,9.509295946357819,3.616783500965153,3.0376917606420815,0.6908462867012091,Jan Mayen,Jan Mayen,Atlantic
48.62525458248473,3.258655804480652,16.415478615071287,10.122199592668025,0.22403258655804484,4.5213849287169054,9.674134419551935,3.5234215885947053,2.963340122199593,0.6720977596741345,Jan Mayen,Jan Mayen,Atlantic
48.06193601312552,3.301886792452831,16.078753076292045,10.879819524200165,0.19483182936833474,4.573420836751437,9.587776866283841,3.5890073831009035,3.0865463494667766,0.6460213289581626,Jan Mayen,Jan Mayen,Atlantic
48.053527980535286,3.2948094079480947,16.281427412814274,10.665044606650447,0.1926196269261963,4.531630170316302,9.904703974047042,3.4468775344687757,2.990673154906732,0.6386861313868614,Jan Mayen,Jan Mayen,Atlantic
48.593194514982216,3.3113255459624167,15.713560182833925,10.716099542915185,0.23362112747587604,4.550533265617064,9.791772473336719,3.3925850685627217,3.0370746571863885,0.6602336211274757,Jan Mayen,Jan Mayen,Atlantic
46.64919883099869,2.6806409352010485,14.541973193590648,10.692330948301926,0.17131915751284899,6.923309483019249,13.181497530988615,2.589942557694246,2.126373072659478,0.44341429003325616,Jan Mayen,Jan Mayen,Atlantic
47.13317827889575,2.720194155121853,14.703205581959756,10.213368389119225,0.20224491859642033,6.7650925270502595,13.26726665992517,2.497724744665791,2.032561431894024,0.4651633127717667,Jan Mayen,Jan Mayen,Atlantic
47.1170352418459,2.736544481470261,14.652125618499442,10.623043522164998,0.17166515197414922,6.634353226295062,12.794102797132181,2.756740381702514,2.029687973341411,0.4847016055740684,Jan Mayen,Jan Mayen,Atlantic
47.2955211808715,2.7398645233040138,14.791224345364473,10.464058234758872,0.18198362147406735,6.339096148013345,12.577090284096654,2.770195126883025,2.3657870791628755,0.47517945607117584,Jan Mayen,Jan Mayen,Atlantic
47.04341694368893,2.7097814042510326,14.49581948222021,10.345522312884054,0.2115442731943185,6.7895638158557485,13.297068600785735,2.6493401833383703,1.974413216480306,0.4835297673012995,Jan Mayen,Jan Mayen,Atlantic
47.24433249370277,2.7909319899244336,15.576826196473553,10.680100755667505,0.181360201511335,6.105793450881611,11.909319899244334,2.7405541561712847,2.2670025188916876,0.5037783375314862,Jan Mayen,Jan Mayen,Atlantic
46.573832899218594,2.704868763774795,14.616309356842313,10.569024243638548,0.19034261671007813,6.992586655980765,13.173712682829091,2.684832698857944,2.023642556601883,0.4708475255459827,Jan Mayen,Jan Mayen,Atlantic
47.275300778485494,2.679203316145992,14.194722474977253,10.362956222828835,0.18198362147406735,7.07714083510262,13.244363562834902,2.4871094934789206,2.0523708421797595,0.44484885249216466,Jan Mayen,Jan Mayen,Atlantic
47.24561225525008,2.891346251394948,16.07994318758243,11.068276351831187,0.21304656589225934,5.508775489499848,11.484224409049409,2.5768489398397083,2.404382672212641,0.5275438774474993,Jan Mayen,Jan Mayen,Atlantic
46.33921246923708,4.009433962264152,15.248154224774407,12.5512715340443,0.2153404429860542,4.522149302707138,10.028712059064809,3.3223954060705503,3.004511894995899,0.7588187038556196,Jan Mayen,Jan Mayen,Atlantic
47.46314184036604,2.5419420437214035,13.218098627351296,9.791560752414846,0.1525165226232842,7.890188103711236,14.367056431113372,2.369089984748348,1.809862735129639,0.3965429588205389,Jan Mayen,Jan Mayen,Atlantic
46.95987028779896,3.475881637616539,16.00121605188488,12.028779894608837,0.2229428455614106,4.671665991082287,9.67774625050669,3.648155654641265,2.665180381029591,0.6485610052695583,Jan Mayen,Jan Mayen,Atlantic
47.92537465592822,3.5273728208787847,15.638699153838312,11.499643184830257,0.1835049444387807,4.557039453563054,9.66459374044245,3.4152309103884186,2.9360791110204914,0.6524620246712203,Jan Mayen,Jan Mayen,Atlantic
47.42799393633149,3.1834259727134917,15.725113693784742,10.742799393633149,0.19201616978271857,5.517938352703386,11.702880242546742,3.092470944921678,1.899949469429005,0.515411824153613,Jan Mayen,Jan Mayen,Atlantic
46.93461185351423,3.2235030092828727,16.443945730898704,10.455982862389064,0.16321534224217077,5.845149444047741,11.31286340916046,3.019483831480159,2.060593695807406,0.5406508211771907,Jan Mayen,Jan Mayen,Atlantic
47.37803022618927,3.377624505527944,15.265239882341008,11.319606450958515,0.18257429759610508,5.375798762551982,11.40075058322345,3.063190993001318,2.0691753727558577,0.5680089258545492,Jan Mayen,Jan Mayen,Atlantic
46.895775800347764,3.3650404009409844,15.10688350209676,11.209982612253249,0.21478981282602028,5.390201493300604,11.741843101155776,3.2934437966656445,2.2092666462104944,0.5727728342027208,Jan Mayen,Jan Mayen,Atlantic
46.76090714939488,3.1831587511441057,16.058171463439432,10.688497915183563,0.17288721651581407,5.796806671412589,11.593613342825178,3.284857113800467,1.932268890470863,0.5288314858130783,Jan Mayen,Jan Mayen,Atlantic
46.93089430894309,3.1199186991869916,16.32113821138211,10.802845528455284,0.16260162601626016,5.924796747967479,11.341463414634145,2.947154471544715,1.9308943089430892,0.5182926829268292,Jan Mayen,Jan Mayen,Atlantic
47.31543624161073,3.2743542810656905,15.61928004881025,10.748423835672158,0.21354484441732763,5.531828350620297,11.236526337197478,3.2031726662599147,2.226967663209274,0.6304657311368721,Jan Mayen,Jan Mayen,Atlantic
46.31460903252116,3.935161586298298,14.792537465592826,12.294831277398309,0.1835049444387807,4.873075746763178,11.081659700275258,3.476399225201346,2.3957589968396373,0.6524620246712204,Jan Mayen,Jan Mayen,Atlantic
46.96155016739373,3.8855635588921587,14.537891853505124,12.387136045449935,0.2029014913259613,4.7276047478948975,10.926245307903013,3.388454905143553,2.3435122248148526,0.639139697676778,Jan Mayen,Jan Mayen,Atlantic
45.604479873399725,1.5515132529361189,19.218744810563535,11.033227147766302,0.21020502136553867,6.986814519673619,11.100827080684875,2.562499308075138,1.221191076504558,0.5104979090305939,Jan Mayen,Jan Mayen,Atlantic
46.0592979234324,1.4134813040948129,20.09162710820484,11.556455543781706,0.23221478567271928,5.048147514624332,11.196791187436768,2.584651527487658,1.231747993568337,0.5855851116964225,Jan Mayen,Jan Mayen,Atlantic
47.081113423474065,1.909512969321158,19.721530773094713,10.899498008236527,0.23237459415019387,4.788937288138778,10.63871511478931,2.9299405349372267,1.2325956733184196,0.5657816205396026,Jan Mayen,Jan Mayen,Atlantic
45.08387454808304,3.0230581949988626,16.465590302093805,11.152319648983443,0.19146035234992798,7.587876069447145,10.68147228899598,3.8896682108985363,1.2898381631995148,0.6348422209497612,Sabrina,Balleny,Atlantic
44.94488170140198,2.5543775797819803,15.40735683043099,10.25214646273949,0.18245554141299855,10.886513970975582,10.410102279508306,3.456518867879584,1.2974616278257678,0.6081851380433285,Sabrina,Balleny,Atlantic
45.5289194454268,2.732342353915367,15.695788855269384,10.480368656535804,0.19227594342367396,9.401281654768058,9.745354395631477,4.371747766264587,1.1435358740460608,0.7083850547187988,Sabrina,Balleny,Atlantic
46.49726707017554,2.7030949186132416,16.087449235776567,11.544244640902516,0.24206820166685744,7.2217013497279146,9.460832215146347,4.1958488288921965,1.4927539102789544,0.5547396288198818,Sabrina,Balleny,Atlantic
46.518141792943304,2.702549750814829,15.872437715606495,11.5620846468431,0.252103521531234,7.855545730913252,9.337914437516908,3.9933197810547467,1.371443157129913,0.534459465646216,Sabrina,Balleny,Atlantic
